Year,Month,Province,PM2.5
2022,Jul,กรุงเทพมหานคร,14.333333333333334
2022,Jul,นนทบุรี,9.5
2022,Jul,ปทุมธานี,10.0
2022,Jul,สมุทรปราการ,14.6
2022,Jul,สมุทรสาคร,14.0
2022,Jul,นครปฐม,10.0
2022,Jul,พระนครศรีอยุธยา,11.0
2022,Jul,สระบุรี,20.0
2022,Jul,ลพบุรี,10.0
2022,Jul,สิงห์บุรี,12.0
2022,Jul,อ่างทอง,10.675179487179488
2022,Jul,ชัยนาท,10.675179487179488
2022,Jul,สมุทรสงคราม,7.0
2022,Jul,นครสวรรค์,12.0
2022,Jul,อุทัยธานี,13.0
2022,Jul,เชียงราย,9.5
2022,Jul,เชียงใหม่,10.0
2022,Jul,น่าน,10.0
2022,Jul,พะเยา,8.0
2022,Jul,พิษณุโลก,10.0
2022,Jul,แพร่,10.0
2022,Jul,แม่ฮ่องสอน,5.0
2022,Jul,ลำปาง,9.333333333333334
2022,Jul,ลำพูน,9.0
2022,Jul,ตาก,8.0
2022,Jul,อุตรดิตถ์,11.0
2022,Jul,สุโขทัย,9.0
2022,Jul,พิจิตร,9.0
2022,Jul,เพชรบูรณ์,10.0
2022,Jul,กำแพงเพชร,8.0
2022,Jul,ขอนแก่น,15.0
2022,Jul,นครราชสีมา,17.0
2022,Jul,นครพนม,11.0
2022,Jul,เลย,7.0
2022,Jul,หนองคาย,10.0
2022,Jul,อุบลราชธานี,8.0
2022,Jul,สกลนคร,8.0
2022,Jul,อุดรธานี,7.0
2022,Jul,บุรีรัมย์,7.0
2022,Jul,มุกดาหาร,9.0
2022,Jul,บึงกาฬ,9.0
2022,Jul,กาฬสินธุ์,16.0
2022,Jul,ชัยภูมิ,9.0
2022,Jul,ยโสธร,9.0
2022,Jul,อำนาจเจริญ,7.0
2022,Jul,สุรินทร์,7.0
2022,Jul,ศรีสะเกษ,7.0
2022,Jul,ร้อยเอ็ด,10.675179487179488
2022,Jul,มหาสารคาม,10.675179487179488
2022,Jul,หนองบัวลำภู,10.675179487179488
2022,Jul,ฉะเชิงเทรา,10.0
2022,Jul,ชลบุรี,9.666666666666666
2022,Jul,ตราด,5.0
2022,Jul,ระยอง,12.2
2022,Jul,สระแก้ว,9.0
2022,Jul,ปราจีนบุรี,16.0
2022,Jul,จันทบุรี,8.0
2022,Jul,นครนายก,12.0
2022,Jul,กาญจนบุรี,9.0
2022,Jul,ราชบุรี,12.0
2022,Jul,สุพรรณบุรี,10.0
2022,Jul,ประจวบคีรีขันธ์,6.0
2022,Jul,เพชรบุรี,10.675179487179488
2022,Jul,นราธิวาส,15.0
2022,Jul,นครศรีธรรมราช,13.0
2022,Jul,ภูเก็ต,11.0
2022,Jul,ยะลา,13.0
2022,Jul,สงขลา,19.0
2022,Jul,สุราษฎร์ธานี,10.0
2022,Jul,สตูล,9.0
2022,Jul,ตรัง,13.0
2022,Jul,ชุมพร,10.675179487179488
2022,Jul,กระบี่,10.675179487179488
2022,Jul,พัทลุง,10.675179487179488
2022,Jul,ปัตตานี,10.675179487179488
2022,Jul,ระนอง,10.675179487179488
2022,Jul,พังงา,10.675179487179488
2022,Aug,กรุงเทพมหานคร,15.25
2022,Aug,นนทบุรี,10.5
2022,Aug,ปทุมธานี,12.0
2022,Aug,สมุทรปราการ,16.0
2022,Aug,สมุทรสาคร,15.0
2022,Aug,นครปฐม,10.0
2022,Aug,พระนครศรีอยุธยา,11.0
2022,Aug,สระบุรี,20.5
2022,Aug,ลพบุรี,10.0
2022,Aug,สิงห์บุรี,13.0
2022,Aug,อ่างทอง,11.643538461538462
2022,Aug,ชัยนาท,11.643538461538462
2022,Aug,สมุทรสงคราม,7.0
2022,Aug,นครสวรรค์,11.0
2022,Aug,อุทัยธานี,11.0
2022,Aug,เชียงราย,9.5
2022,Aug,เชียงใหม่,10.5
2022,Aug,น่าน,12.5
2022,Aug,พะเยา,8.0
2022,Aug,พิษณุโลก,10.0
2022,Aug,แพร่,9.0
2022,Aug,แม่ฮ่องสอน,9.0
2022,Aug,ลำปาง,8.333333333333334
2022,Aug,ลำพูน,9.0
2022,Aug,ตาก,8.0
2022,Aug,อุตรดิตถ์,11.0
2022,Aug,สุโขทัย,8.0
2022,Aug,พิจิตร,9.0
2022,Aug,เพชรบูรณ์,10.0
2022,Aug,กำแพงเพชร,8.0
2022,Aug,ขอนแก่น,14.0
2022,Aug,นครราชสีมา,15.0
2022,Aug,นครพนม,8.0
2022,Aug,เลย,6.0
2022,Aug,หนองคาย,9.0
2022,Aug,อุบลราชธานี,7.0
2022,Aug,สกลนคร,7.0
2022,Aug,อุดรธานี,7.0
2022,Aug,บุรีรัมย์,6.0
2022,Aug,มุกดาหาร,9.0
2022,Aug,บึงกาฬ,9.0
2022,Aug,กาฬสินธุ์,18.0
2022,Aug,ชัยภูมิ,11.0
2022,Aug,ยโสธร,13.0
2022,Aug,อำนาจเจริญ,15.0
2022,Aug,สุรินทร์,7.0
2022,Aug,ศรีสะเกษ,8.0
2022,Aug,ร้อยเอ็ด,11.643538461538462
2022,Aug,มหาสารคาม,11.643538461538462
2022,Aug,หนองบัวลำภู,11.643538461538462
2022,Aug,ฉะเชิงเทรา,10.0
2022,Aug,ชลบุรี,10.0
2022,Aug,ตราด,5.0
2022,Aug,ระยอง,11.8
2022,Aug,สระแก้ว,8.0
2022,Aug,ปราจีนบุรี,14.0
2022,Aug,จันทบุรี,7.0
2022,Aug,นครนายก,12.0
2022,Aug,กาญจนบุรี,7.0
2022,Aug,ราชบุรี,14.0
2022,Aug,สุพรรณบุรี,10.0
2022,Aug,ประจวบคีรีขันธ์,8.0
2022,Aug,เพชรบุรี,11.643538461538462
2022,Aug,นราธิวาส,13.0
2022,Aug,นครศรีธรรมราช,14.0
2022,Aug,ภูเก็ต,10.0
2022,Aug,ยะลา,12.5
2022,Aug,สงขลา,17.0
2022,Aug,สุราษฎร์ธานี,10.0
2022,Aug,สตูล,10.0
2022,Aug,ตรัง,11.0
2022,Aug,ชุมพร,11.643538461538462
2022,Aug,กระบี่,11.643538461538462
2022,Aug,พัทลุง,11.643538461538462
2022,Aug,ปัตตานี,11.643538461538462
2022,Aug,ระนอง,11.643538461538462
2022,Aug,พังงา,11.643538461538462
2022,Sep,กรุงเทพมหานคร,16.833333333333332
2022,Sep,นนทบุรี,12.0
2022,Sep,ปทุมธานี,12.0
2022,Sep,สมุทรปราการ,16.6
2022,Sep,สมุทรสาคร,16.0
2022,Sep,นครปฐม,10.0
2022,Sep,พระนครศรีอยุธยา,12.0
2022,Sep,สระบุรี,23.5
2022,Sep,ลพบุรี,12.0
2022,Sep,สิงห์บุรี,16.0
2022,Sep,อ่างทอง,11.182065268065267
2022,Sep,ชัยนาท,11.182065268065267
2022,Sep,สมุทรสงคราม,8.0
2022,Sep,นครสวรรค์,10.0
2022,Sep,อุทัยธานี,11.0
2022,Sep,เชียงราย,12.0
2022,Sep,เชียงใหม่,11.5
2022,Sep,น่าน,14.5
2022,Sep,พะเยา,10.0
2022,Sep,พิษณุโลก,10.0
2022,Sep,แพร่,11.0
2022,Sep,แม่ฮ่องสอน,8.0
2022,Sep,ลำปาง,9.333333333333334
2022,Sep,ลำพูน,10.0
2022,Sep,ตาก,8.0
2022,Sep,อุตรดิตถ์,12.0
2022,Sep,สุโขทัย,8.0
2022,Sep,พิจิตร,8.0
2022,Sep,เพชรบูรณ์,10.0
2022,Sep,กำแพงเพชร,7.0
2022,Sep,ขอนแก่น,18.0
2022,Sep,นครราชสีมา,16.0
2022,Sep,นครพนม,12.0
2022,Sep,เลย,8.0
2022,Sep,หนองคาย,11.0
2022,Sep,อุบลราชธานี,8.0
2022,Sep,สกลนคร,10.0
2022,Sep,อุดรธานี,10.0
2022,Sep,บุรีรัมย์,7.0
2022,Sep,มุกดาหาร,11.0
2022,Sep,บึงกาฬ,10.0
2022,Sep,กาฬสินธุ์,15.0
2022,Sep,ชัยภูมิ,13.0
2022,Sep,ยโสธร,15.0
2022,Sep,อำนาจเจริญ,13.0
2022,Sep,สุรินทร์,8.0
2022,Sep,ศรีสะเกษ,7.0
2022,Sep,ร้อยเอ็ด,11.182065268065267
2022,Sep,มหาสารคาม,11.182065268065267
2022,Sep,หนองบัวลำภู,11.182065268065267
2022,Sep,ฉะเชิงเทรา,12.0
2022,Sep,ชลบุรี,11.666666666666666
2022,Sep,ตราด,5.0
2022,Sep,ระยอง,12.6
2022,Sep,สระแก้ว,9.0
2022,Sep,ปราจีนบุรี,16.0
2022,Sep,จันทบุรี,8.0
2022,Sep,นครนายก,13.0
2022,Sep,กาญจนบุรี,6.0
2022,Sep,ราชบุรี,13.0
2022,Sep,สุพรรณบุรี,9.0
2022,Sep,ประจวบคีรีขันธ์,9.0
2022,Sep,เพชรบุรี,11.182065268065267
2022,Sep,นราธิวาส,13.0
2022,Sep,นครศรีธรรมราช,13.0
2022,Sep,ภูเก็ต,10.0
2022,Sep,ยะลา,11.0
2022,Sep,สงขลา,16.0
2022,Sep,สุราษฎร์ธานี,10.0
2022,Sep,สตูล,10.0
2022,Sep,ตรัง,11.0
2022,Sep,ชุมพร,11.182065268065267
2022,Sep,กระบี่,11.182065268065267
2022,Sep,พัทลุง,11.182065268065267
2022,Sep,ปัตตานี,11.182065268065267
2022,Sep,ระนอง,11.182065268065267
2022,Sep,พังงา,11.182065268065267
2022,Oct,กรุงเทพมหานคร,24.916666666666668
2022,Oct,นนทบุรี,23.0
2022,Oct,ปทุมธานี,20.0
2022,Oct,สมุทรปราการ,25.4
2022,Oct,สมุทรสาคร,27.5
2022,Oct,นครปฐม,23.0
2022,Oct,พระนครศรีอยุธยา,19.0
2022,Oct,สระบุรี,27.0
2022,Oct,ลพบุรี,19.0
2022,Oct,สิงห์บุรี,18.5
2022,Oct,อ่างทอง,15.50441958041958
2022,Oct,ชัยนาท,15.50441958041958
2022,Oct,สมุทรสงคราม,21.0
2022,Oct,นครสวรรค์,17.0
2022,Oct,อุทัยธานี,20.0
2022,Oct,เชียงราย,14.5
2022,Oct,เชียงใหม่,17.0
2022,Oct,น่าน,20.0
2022,Oct,พะเยา,15.0
2022,Oct,พิษณุโลก,20.0
2022,Oct,แพร่,22.0
2022,Oct,แม่ฮ่องสอน,11.0
2022,Oct,ลำปาง,14.333333333333334
2022,Oct,ลำพูน,17.0
2022,Oct,ตาก,15.0
2022,Oct,อุตรดิตถ์,18.0
2022,Oct,สุโขทัย,16.0
2022,Oct,พิจิตร,17.0
2022,Oct,เพชรบูรณ์,17.0
2022,Oct,กำแพงเพชร,14.0
2022,Oct,ขอนแก่น,18.75
2022,Oct,นครราชสีมา,24.0
2022,Oct,นครพนม,24.0
2022,Oct,เลย,22.0
2022,Oct,หนองคาย,24.0
2022,Oct,อุบลราชธานี,19.0
2022,Oct,สกลนคร,20.0
2022,Oct,อุดรธานี,18.0
2022,Oct,บุรีรัมย์,19.0
2022,Oct,มุกดาหาร,19.0
2022,Oct,บึงกาฬ,12.0
2022,Oct,กาฬสินธุ์,25.0
2022,Oct,ชัยภูมิ,19.0
2022,Oct,ยโสธร,17.5
2022,Oct,อำนาจเจริญ,20.0
2022,Oct,สุรินทร์,15.0
2022,Oct,ศรีสะเกษ,14.0
2022,Oct,ร้อยเอ็ด,15.50441958041958
2022,Oct,มหาสารคาม,15.50441958041958
2022,Oct,หนองบัวลำภู,15.50441958041958
2022,Oct,ฉะเชิงเทรา,18.0
2022,Oct,ชลบุรี,14.0
2022,Oct,ตราด,12.0
2022,Oct,ระยอง,20.4
2022,Oct,สระแก้ว,17.0
2022,Oct,ปราจีนบุรี,19.0
2022,Oct,จันทบุรี,13.0
2022,Oct,นครนายก,14.0
2022,Oct,กาญจนบุรี,11.0
2022,Oct,ราชบุรี,28.0
2022,Oct,สุพรรณบุรี,19.0
2022,Oct,ประจวบคีรีขันธ์,21.0
2022,Oct,เพชรบุรี,15.50441958041958
2022,Oct,นราธิวาส,11.0
2022,Oct,นครศรีธรรมราช,13.0
2022,Oct,ภูเก็ต,10.0
2022,Oct,ยะลา,10.5
2022,Oct,สงขลา,13.0
2022,Oct,สุราษฎร์ธานี,10.0
2022,Oct,สตูล,9.0
2022,Oct,ตรัง,9.0
2022,Oct,ชุมพร,15.50441958041958
2022,Oct,กระบี่,15.50441958041958
2022,Oct,พัทลุง,15.50441958041958
2022,Oct,ปัตตานี,15.50441958041958
2022,Oct,ระนอง,15.50441958041958
2022,Oct,พังงา,15.50441958041958
2022,Nov,กรุงเทพมหานคร,26.25
2022,Nov,นนทบุรี,24.0
2022,Nov,ปทุมธานี,23.0
2022,Nov,สมุทรปราการ,25.5
2022,Nov,สมุทรสาคร,30.0
2022,Nov,นครปฐม,26.0
2022,Nov,พระนครศรีอยุธยา,22.0
2022,Nov,สระบุรี,29.0
2022,Nov,ลพบุรี,22.0
2022,Nov,สิงห์บุรี,26.0
2022,Nov,อ่างทอง,19.794564102564102
2022,Nov,ชัยนาท,19.794564102564102
2022,Nov,สมุทรสงคราม,23.0
2022,Nov,นครสวรรค์,20.0
2022,Nov,อุทัยธานี,24.0
2022,Nov,เชียงราย,21.5
2022,Nov,เชียงใหม่,20.5
2022,Nov,น่าน,19.5
2022,Nov,พะเยา,17.0
2022,Nov,พิษณุโลก,26.0
2022,Nov,แพร่,21.0
2022,Nov,แม่ฮ่องสอน,12.0
2022,Nov,ลำปาง,14.333333333333334
2022,Nov,ลำพูน,23.0
2022,Nov,ตาก,21.0
2022,Nov,อุตรดิตถ์,21.0
2022,Nov,สุโขทัย,24.0
2022,Nov,พิจิตร,23.0
2022,Nov,เพชรบูรณ์,18.0
2022,Nov,กำแพงเพชร,18.0
2022,Nov,ขอนแก่น,24.5
2022,Nov,นครราชสีมา,23.0
2022,Nov,นครพนม,19.0
2022,Nov,เลย,19.0
2022,Nov,หนองคาย,25.0
2022,Nov,อุบลราชธานี,16.0
2022,Nov,สกลนคร,16.0
2022,Nov,อุดรธานี,18.0
2022,Nov,บุรีรัมย์,14.0
2022,Nov,มุกดาหาร,16.0
2022,Nov,บึงกาฬ,14.5
2022,Nov,กาฬสินธุ์,29.0
2022,Nov,ชัยภูมิ,21.0
2022,Nov,ยโสธร,23.5
2022,Nov,อำนาจเจริญ,18.5
2022,Nov,สุรินทร์,17.0
2022,Nov,ศรีสะเกษ,13.0
2022,Nov,ร้อยเอ็ด,19.794564102564102
2022,Nov,มหาสารคาม,19.794564102564102
2022,Nov,หนองบัวลำภู,19.794564102564102
2022,Nov,ฉะเชิงเทรา,19.0
2022,Nov,ชลบุรี,19.0
2022,Nov,ตราด,11.0
2022,Nov,ระยอง,21.2
2022,Nov,สระแก้ว,17.0
2022,Nov,ปราจีนบุรี,22.0
2022,Nov,จันทบุรี,13.0
2022,Nov,นครนายก,15.5
2022,Nov,กาญจนบุรี,12.0
2022,Nov,ราชบุรี,31.0
2022,Nov,สุพรรณบุรี,23.0
2022,Nov,ประจวบคีรีขันธ์,30.0
2022,Nov,เพชรบุรี,19.794564102564102
2022,Nov,นราธิวาส,12.0
2022,Nov,นครศรีธรรมราช,13.0
2022,Nov,ภูเก็ต,14.0
2022,Nov,ยะลา,10.5
2022,Nov,สงขลา,14.0
2022,Nov,สุราษฎร์ธานี,11.0
2022,Nov,สตูล,12.0
2022,Nov,ตรัง,10.0
2022,Nov,ชุมพร,19.794564102564102
2022,Nov,กระบี่,19.794564102564102
2022,Nov,พัทลุง,19.794564102564102
2022,Nov,ปัตตานี,19.794564102564102
2022,Nov,ระนอง,19.794564102564102
2022,Nov,พังงา,19.794564102564102
2022,Dec,กรุงเทพมหานคร,28.83333333333333
2022,Dec,นนทบุรี,27.0
2022,Dec,ปทุมธานี,27.0
2022,Dec,สมุทรปราการ,27.6
2022,Dec,สมุทรสาคร,34.0
2022,Dec,นครปฐม,32.0
2022,Dec,พระนครศรีอยุธยา,26.0
2022,Dec,สระบุรี,31.0
2022,Dec,ลพบุรี,23.0
2022,Dec,สิงห์บุรี,35.0
2022,Dec,อ่างทอง,25.621179487179486
2022,Dec,ชัยนาท,25.621179487179486
2022,Dec,สมุทรสงคราม,35.0
2022,Dec,นครสวรรค์,27.0
2022,Dec,อุทัยธานี,30.0
2022,Dec,เชียงราย,30.5
2022,Dec,เชียงใหม่,29.0
2022,Dec,น่าน,29.5
2022,Dec,พะเยา,27.0
2022,Dec,พิษณุโลก,37.0
2022,Dec,แพร่,28.0
2022,Dec,แม่ฮ่องสอน,16.0
2022,Dec,ลำปาง,21.33333333333333
2022,Dec,ลำพูน,35.0
2022,Dec,ตาก,29.0
2022,Dec,อุตรดิตถ์,32.0
2022,Dec,สุโขทัย,36.0
2022,Dec,พิจิตร,32.0
2022,Dec,เพชรบูรณ์,25.0
2022,Dec,กำแพงเพชร,26.0
2022,Dec,ขอนแก่น,42.0
2022,Dec,นครราชสีมา,28.0
2022,Dec,นครพนม,28.0
2022,Dec,เลย,29.0
2022,Dec,หนองคาย,30.0
2022,Dec,อุบลราชธานี,20.0
2022,Dec,สกลนคร,20.0
2022,Dec,อุดรธานี,22.0
2022,Dec,บุรีรัมย์,20.0
2022,Dec,มุกดาหาร,17.0
2022,Dec,บึงกาฬ,17.0
2022,Dec,กาฬสินธุ์,33.0
2022,Dec,ชัยภูมิ,25.0
2022,Dec,ยโสธร,26.0
2022,Dec,อำนาจเจริญ,20.0
2022,Dec,สุรินทร์,18.0
2022,Dec,ศรีสะเกษ,15.5
2022,Dec,ร้อยเอ็ด,25.621179487179486
2022,Dec,มหาสารคาม,25.621179487179486
2022,Dec,หนองบัวลำภู,25.621179487179486
2022,Dec,ฉะเชิงเทรา,23.0
2022,Dec,ชลบุรี,17.0
2022,Dec,ตราด,14.0
2022,Dec,ระยอง,25.4
2022,Dec,สระแก้ว,24.0
2022,Dec,ปราจีนบุรี,25.0
2022,Dec,จันทบุรี,16.0
2022,Dec,นครนายก,18.5
2022,Dec,กาญจนบุรี,16.0
2022,Dec,ราชบุรี,37.0
2022,Dec,สุพรรณบุรี,30.0
2022,Dec,ประจวบคีรีขันธ์,35.0
2022,Dec,เพชรบุรี,25.621179487179486
2022,Dec,นราธิวาส,13.5
2022,Dec,นครศรีธรรมราช,14.0
2022,Dec,ภูเก็ต,16.0
2022,Dec,ยะลา,9.0
2022,Dec,สงขลา,16.0
2022,Dec,สุราษฎร์ธานี,16.0
2022,Dec,สตูล,15.0
2022,Dec,ตรัง,10.0
2022,Dec,ชุมพร,25.621179487179486
2022,Dec,กระบี่,25.621179487179486
2022,Dec,พัทลุง,25.621179487179486
2022,Dec,ปัตตานี,25.621179487179486
2022,Dec,ระนอง,25.621179487179486
2022,Dec,พังงา,25.621179487179486
2023,Jan,กรุงเทพมหานคร,32.81818181818182
2023,Jan,นนทบุรี,31.5
2023,Jan,ปทุมธานี,35.0
2023,Jan,สมุทรปราการ,33.666666666666664
2023,Jan,สมุทรสาคร,37.5
2023,Jan,นครปฐม,35.0
2023,Jan,พระนครศรีอยุธยา,32.0
2023,Jan,สระบุรี,36.5
2023,Jan,ลพบุรี,33.0
2023,Jan,สิงห์บุรี,42.0
2023,Jan,อ่างทอง,32.039337995337995
2023,Jan,ชัยนาท,32.039337995337995
2023,Jan,สมุทรสงคราม,48.0
2023,Jan,นครสวรรค์,34.0
2023,Jan,อุทัยธานี,40.0
2023,Jan,เชียงราย,33.5
2023,Jan,เชียงใหม่,33.5
2023,Jan,น่าน,34.5
2023,Jan,พะเยา,35.0
2023,Jan,พิษณุโลก,44.0
2023,Jan,แพร่,37.0
2023,Jan,แม่ฮ่องสอน,26.0
2023,Jan,ลำปาง,26.0
2023,Jan,ลำพูน,44.0
2023,Jan,ตาก,41.0
2023,Jan,อุตรดิตถ์,37.0
2023,Jan,สุโขทัย,45.0
2023,Jan,พิจิตร,36.0
2023,Jan,เพชรบูรณ์,31.0
2023,Jan,กำแพงเพชร,35.0
2023,Jan,ขอนแก่น,41.0
2023,Jan,นครราชสีมา,32.0
2023,Jan,นครพนม,40.0
2023,Jan,เลย,31.0
2023,Jan,หนองคาย,30.0
2023,Jan,อุบลราชธานี,25.0
2023,Jan,สกลนคร,22.0
2023,Jan,อุดรธานี,25.0
2023,Jan,บุรีรัมย์,25.0
2023,Jan,มุกดาหาร,26.0
2023,Jan,บึงกาฬ,14.0
2023,Jan,กาฬสินธุ์,28.0
2023,Jan,ชัยภูมิ,26.0
2023,Jan,ยโสธร,24.0
2023,Jan,อำนาจเจริญ,17.0
2023,Jan,สุรินทร์,27.0
2023,Jan,ศรีสะเกษ,20.0
2023,Jan,ร้อยเอ็ด,32.039337995337995
2023,Jan,มหาสารคาม,32.039337995337995
2023,Jan,หนองบัวลำภู,32.039337995337995
2023,Jan,ฉะเชิงเทรา,25.0
2023,Jan,ชลบุรี,29.5
2023,Jan,ตราด,20.0
2023,Jan,ระยอง,27.2
2023,Jan,สระแก้ว,28.0
2023,Jan,ปราจีนบุรี,30.0
2023,Jan,จันทบุรี,19.0
2023,Jan,นครนายก,26.0
2023,Jan,กาญจนบุรี,20.0
2023,Jan,ราชบุรี,47.0
2023,Jan,สุพรรณบุรี,34.0
2023,Jan,ประจวบคีรีขันธ์,33.0
2023,Jan,เพชรบุรี,32.039337995337995
2023,Jan,นราธิวาส,19.5
2023,Jan,นครศรีธรรมราช,18.0
2023,Jan,ภูเก็ต,19.0
2023,Jan,ยะลา,10.0
2023,Jan,สงขลา,16.0
2023,Jan,สุราษฎร์ธานี,21.0
2023,Jan,สตูล,18.0
2023,Jan,ตรัง,14.0
2023,Jan,ชุมพร,32.039337995337995
2023,Jan,กระบี่,32.039337995337995
2023,Jan,พัทลุง,32.039337995337995
2023,Jan,ปัตตานี,32.039337995337995
2023,Jan,ระนอง,32.039337995337995
2023,Jan,พังงา,32.039337995337995
2023,Feb,กรุงเทพมหานคร,39.083333333333336
2023,Feb,นนทบุรี,43.0
2023,Feb,ปทุมธานี,43.0
2023,Feb,สมุทรปราการ,39.0
2023,Feb,สมุทรสาคร,38.0
2023,Feb,นครปฐม,39.0
2023,Feb,พระนครศรีอยุธยา,38.0
2023,Feb,สระบุรี,42.5
2023,Feb,ลพบุรี,40.0
2023,Feb,สิงห์บุรี,43.0
2023,Feb,อ่างทอง,39.20553846153846
2023,Feb,ชัยนาท,39.20553846153846
2023,Feb,สมุทรสงคราม,45.0
2023,Feb,นครสวรรค์,43.0
2023,Feb,อุทัยธานี,49.0
2023,Feb,เชียงราย,58.0
2023,Feb,เชียงใหม่,51.5
2023,Feb,น่าน,65.0
2023,Feb,พะเยา,72.0
2023,Feb,พิษณุโลก,79.0
2023,Feb,แพร่,69.0
2023,Feb,แม่ฮ่องสอน,44.0
2023,Feb,ลำปาง,64.25
2023,Feb,ลำพูน,66.0
2023,Feb,ตาก,78.0
2023,Feb,อุตรดิตถ์,58.0
2023,Feb,สุโขทัย,96.0
2023,Feb,พิจิตร,44.0
2023,Feb,เพชรบูรณ์,47.0
2023,Feb,กำแพงเพชร,55.0
2023,Feb,ขอนแก่น,48.0
2023,Feb,นครราชสีมา,41.0
2023,Feb,นครพนม,56.0
2023,Feb,เลย,52.0
2023,Feb,หนองคาย,46.0
2023,Feb,อุบลราชธานี,53.0
2023,Feb,สกลนคร,34.0
2023,Feb,อุดรธานี,36.0
2023,Feb,บุรีรัมย์,36.0
2023,Feb,มุกดาหาร,37.0
2023,Feb,บึงกาฬ,29.0
2023,Feb,กาฬสินธุ์,51.0
2023,Feb,ชัยภูมิ,45.0
2023,Feb,ยโสธร,49.0
2023,Feb,อำนาจเจริญ,41.0
2023,Feb,สุรินทร์,45.0
2023,Feb,ศรีสะเกษ,42.0
2023,Feb,ร้อยเอ็ด,39.20553846153846
2023,Feb,มหาสารคาม,39.20553846153846
2023,Feb,หนองบัวลำภู,39.20553846153846
2023,Feb,ฉะเชิงเทรา,38.0
2023,Feb,ชลบุรี,34.333333333333336
2023,Feb,ตราด,31.0
2023,Feb,ระยอง,34.4
2023,Feb,สระแก้ว,38.0
2023,Feb,ปราจีนบุรี,43.0
2023,Feb,จันทบุรี,27.0
2023,Feb,นครนายก,30.0
2023,Feb,กาญจนบุรี,31.0
2023,Feb,ราชบุรี,52.0
2023,Feb,สุพรรณบุรี,36.333333333333336
2023,Feb,ประจวบคีรีขันธ์,35.0
2023,Feb,เพชรบุรี,39.20553846153846
2023,Feb,นราธิวาส,20.0
2023,Feb,นครศรีธรรมราช,20.0
2023,Feb,ภูเก็ต,19.0
2023,Feb,ยะลา,17.5
2023,Feb,สงขลา,16.0
2023,Feb,สุราษฎร์ธานี,20.0
2023,Feb,สตูล,20.0
2023,Feb,ตรัง,17.0
2023,Feb,ชุมพร,39.20553846153846
2023,Feb,กระบี่,39.20553846153846
2023,Feb,พัทลุง,39.20553846153846
2023,Feb,ปัตตานี,39.20553846153846
2023,Feb,ระนอง,39.20553846153846
2023,Feb,พังงา,39.20553846153846
2023,Mar,กรุงเทพมหานคร,39.333333333333336
2023,Mar,นนทบุรี,41.5
2023,Mar,ปทุมธานี,42.0
2023,Mar,สมุทรปราการ,34.75
2023,Mar,สมุทรสาคร,40.0
2023,Mar,นครปฐม,39.0
2023,Mar,พระนครศรีอยุธยา,40.0
2023,Mar,สระบุรี,45.0
2023,Mar,ลพบุรี,47.0
2023,Mar,สิงห์บุรี,38.0
2023,Mar,อ่างทอง,41.57794871794872
2023,Mar,ชัยนาท,41.57794871794872
2023,Mar,สมุทรสงคราม,35.0
2023,Mar,นครสวรรค์,51.0
2023,Mar,อุทัยธานี,58.0
2023,Mar,เชียงราย,139.5
2023,Mar,เชียงใหม่,84.0
2023,Mar,น่าน,109.5
2023,Mar,พะเยา,93.0
2023,Mar,พิษณุโลก,85.0
2023,Mar,แพร่,78.0
2023,Mar,แม่ฮ่องสอน,146.0
2023,Mar,ลำปาง,71.25
2023,Mar,ลำพูน,80.0
2023,Mar,ตาก,79.0
2023,Mar,อุตรดิตถ์,69.0
2023,Mar,สุโขทัย,96.0
2023,Mar,พิจิตร,58.0
2023,Mar,เพชรบูรณ์,62.0
2023,Mar,กำแพงเพชร,70.0
2023,Mar,ขอนแก่น,50.0
2023,Mar,นครราชสีมา,48.0
2023,Mar,นครพนม,87.0
2023,Mar,เลย,81.0
2023,Mar,หนองคาย,70.0
2023,Mar,อุบลราชธานี,55.0
2023,Mar,สกลนคร,39.0
2023,Mar,อุดรธานี,49.0
2023,Mar,บุรีรัมย์,46.0
2023,Mar,มุกดาหาร,46.0
2023,Mar,บึงกาฬ,37.0
2023,Mar,กาฬสินธุ์,55.0
2023,Mar,ชัยภูมิ,36.0
2023,Mar,ยโสธร,48.0
2023,Mar,อำนาจเจริญ,41.0
2023,Mar,สุรินทร์,37.0
2023,Mar,ศรีสะเกษ,41.0
2023,Mar,ร้อยเอ็ด,41.57794871794872
2023,Mar,มหาสารคาม,41.57794871794872
2023,Mar,หนองบัวลำภู,41.57794871794872
2023,Mar,ฉะเชิงเทรา,38.0
2023,Mar,ชลบุรี,33.666666666666664
2023,Mar,ตราด,31.0
2023,Mar,ระยอง,33.2
2023,Mar,สระแก้ว,41.0
2023,Mar,ปราจีนบุรี,44.0
2023,Mar,จันทบุรี,29.0
2023,Mar,นครนายก,28.0
2023,Mar,กาญจนบุรี,42.0
2023,Mar,ราชบุรี,50.0
2023,Mar,สุพรรณบุรี,45.0
2023,Mar,ประจวบคีรีขันธ์,35.0
2023,Mar,เพชรบุรี,41.57794871794872
2023,Mar,นราธิวาส,21.0
2023,Mar,นครศรีธรรมราช,18.0
2023,Mar,ภูเก็ต,21.0
2023,Mar,ยะลา,19.0
2023,Mar,สงขลา,20.0
2023,Mar,สุราษฎร์ธานี,23.0
2023,Mar,สตูล,15.0
2023,Mar,ตรัง,16.0
2023,Mar,ชุมพร,41.57794871794872
