Year,Month,Province,Rainfall_Final
2022,Dec,Prachin Buri,0.0
2022,Dec,Ranong,99.3
2022,Dec,Rayong,0.0
2022,Dec,Roi Et,0.0
2022,Dec,Sakon Nakhon,0.0
2022,Dec,Satun,106.5
2022,Dec,Songkhla,1052.9
2022,Dec,Suphan Buri,7.5
2022,Dec,Surin,0.0
2022,Dec,Tha Tum,23.7
2022,Dec,Ubon Ratchathani,0.0
2022,Dec,Uttaradit,0.0
2022,Dec,Wichian Buri,0.0
2022,Dec,กรุงเทพมหานคร,6.0
2022,Dec,กาญจนบุรี,0.0
2022,Dec,กำแพงเพชร,1.2
2022,Dec,ขอนแก่น,0.0
2022,Dec,จันทบุรี,0.6
2022,Dec,ฉะเชิงเทรา,0.1
2022,Dec,ชลบุรี,0.0
2022,Dec,ชัยนาท,0.0
2022,Dec,ชัยภูมิ,0.0
2022,Dec,ชุมพร,171.7
2022,Dec,ตรัง,0.0
2022,Dec,ตราด,1.2
2022,Dec,ตาก,1.05
2022,Dec,นครพนม,0.0
2022,Dec,นครราชสีมา,0.05
2022,Dec,นครศรีธรรมราช,473.5
2022,Dec,นครสวรรค์,0.3
2022,Dec,นราธิวาส,1324.6
2022,Dec,น่าน,0.1
2022,Dec,บุรีรัมย์,0.0
2022,Dec,ปทุมธานี,0.0
2022,Dec,ประจวบคีรีขันธ์,0.0
2022,Dec,ปราจีนบุรี,0.3
2022,Dec,ปัตตานี,843.1
2022,Dec,พระนครศรีอยุธยา,0.0
2022,Dec,พะเยา,16.8
2022,Dec,พังงา,0.0
2022,Dec,พัทลุง,210.0
2022,Dec,พิจิตร,0.0
2022,Dec,พิษณุโลก,38.8
2022,Dec,ภูเก็ต,100.35
2022,Dec,มหาสารคาม,0.0
2022,Dec,มุกดาหาร,0.0
2022,Dec,ยะลา,343.8
2022,Dec,ระนอง,99.3
2022,Dec,ระยอง,0.0
2022,Dec,ราชบุรี,0.0
2022,Dec,ร้อยเอ็ด,0.0
2022,Dec,ลพบุรี,0.0
2022,Dec,ลำปาง,8.1
2022,Dec,ลำพูน,8.4
2022,Dec,ศรีสะเกษ,4.1
2022,Dec,สกลนคร,0.0
2022,Dec,สงขลา,1052.9
2022,Dec,สตูล,106.5
2022,Dec,สระแก้ว,0.2
2022,Dec,สุพรรณบุรี,7.5
2022,Dec,สุราษฎร์ธานี,0.0
2022,Dec,สุรินทร์,0.0
2022,Dec,หนองคาย,0.0
2022,Dec,อุดรธานี,0.0
2022,Dec,อุตรดิตถ์,0.0
2022,Dec,อุบลราชธานี,0.0
2022,Dec,เชียงราย,0.4
2022,Dec,เชียงใหม่,69.1
2022,Dec,เพชรบุรี,0.5
2022,Dec,เพชรบูรณ์,0.0
2022,Dec,เลย,0.0
2022,Dec,แพร่,0.8
2022,Dec,แม่ฮ่องสอน,17.5
2022,Feb,Chok Chai,37.9
2022,Feb,Hua Hin,172.7
2022,Feb,Kabin Buri,42.0
2022,Feb,Khlong Yai,156.1
2022,Feb,Kosum Phisai,20.7
2022,Feb,Lampang,15.0
2022,Feb,Lamphun,33.3
2022,Feb,Lom Sak,13.5
2022,Feb,Lop Buri,20.5
2022,Feb,Mae Sariang,6.8
2022,Feb,Mae Sot,46.6
2022,Feb,Mukdahan,36.6
2022,Feb,Nakhon Phanom,21.7
2022,Feb,Nakhon Ratchasima,8.1
2022,Feb,Nakhon Sawan,71.4
2022,Feb,Nang Rong,71.6
2022,Feb,Narathiwat,536.1
2022,Feb,Nong Khai,148.4
2022,Feb,Phayao,26.6
2022,Feb,Phetchabun,26.3
2022,Feb,Phetchaburi,158.9
2022,Feb,Phitsanulok,114.6
2022,Feb,Prachin Buri,70.6
2022,Feb,Ranong,156.8
2022,Feb,Rayong,47.3
2022,Feb,Roi Et,8.8
2022,Feb,Sakon Nakhon,38.8
2022,Feb,Satun,117.9
2022,Feb,Songkhla,230.4
2022,Feb,Suphan Buri,17.4
2022,Feb,Surin,71.5
2022,Feb,Tha Tum,25.4
2022,Feb,Ubon Ratchathani,42.2
2022,Feb,Uttaradit,94.0
2022,Feb,Wichian Buri,13.4
2022,Feb,กรุงเทพมหานคร,95.3
2022,Feb,กาญจนบุรี,130.8
2022,Feb,กำแพงเพชร,137.6
2022,Feb,ขอนแก่น,45.2
2022,Feb,จันทบุรี,117.2
2022,Feb,ฉะเชิงเทรา,28.7
2022,Feb,ชลบุรี,50.6
2022,Feb,ชัยนาท,0.0
2022,Feb,ชัยภูมิ,23.7
2022,Feb,ชุมพร,291.8
2022,Feb,ตรัง,0.0
2022,Feb,ตราด,156.1
2022,Feb,ตาก,53.2
2022,Feb,นครพนม,21.7
2022,Feb,นครราชสีมา,23.0
2022,Feb,นครศรีธรรมราช,2.0
2022,Feb,นครสวรรค์,71.4
2022,Feb,นราธิวาส,536.1
2022,Feb,น่าน,40.9
2022,Feb,บุรีรัมย์,71.6
2022,Feb,ปทุมธานี,0.1
2022,Feb,ประจวบคีรีขันธ์,172.7
2022,Feb,ปราจีนบุรี,56.3
2022,Feb,ปัตตานี,370.0
2022,Feb,พระนครศรีอยุธยา,3.8
2022,Feb,พะเยา,26.6
2022,Feb,พังงา,0.2
2022,Feb,พัทลุง,7.7
2022,Feb,พิจิตร,16.5
2022,Feb,พิษณุโลก,114.6
2022,Feb,ภูเก็ต,107.75
2022,Feb,มหาสารคาม,20.7
2022,Feb,มุกดาหาร,36.6
2022,Feb,ยะลา,2.7
2022,Feb,ระนอง,156.8
2022,Feb,ระยอง,47.3
2022,Feb,ราชบุรี,12.1
2022,Feb,ร้อยเอ็ด,8.8
2022,Feb,ลพบุรี,6.625
2022,Feb,ลำปาง,15.0
2022,Feb,ลำพูน,33.3
2022,Feb,ศรีสะเกษ,1.0
2022,Feb,สกลนคร,38.8
2022,Feb,สงขลา,230.4
2022,Feb,สตูล,117.9
2022,Feb,สระแก้ว,131.1
2022,Feb,สุพรรณบุรี,17.4
2022,Feb,สุราษฎร์ธานี,0.0
2022,Feb,สุรินทร์,71.5
2022,Feb,หนองคาย,148.4
2022,Feb,อุดรธานี,0.0
2022,Feb,อุตรดิตถ์,94.0
2022,Feb,อุบลราชธานี,42.2
2022,Feb,เชียงราย,41.5
2022,Feb,เชียงใหม่,33.9
2022,Feb,เพชรบุรี,158.9
2022,Feb,เพชรบูรณ์,17.733333333333334
2022,Feb,เลย,74.1
2022,Feb,แพร่,48.8
2022,Feb,แม่ฮ่องสอน,6.8
2022,Jan,Chok Chai,0.1
2022,Jan,Hua Hin,19.9
2022,Jan,Kabin Buri,5.7
2022,Jan,Khlong Yai,52.3
2022,Jan,Kosum Phisai,0.0
2022,Jan,Lampang,35.8
2022,Jan,Lamphun,25.7
2022,Jan,Lom Sak,16.5
2022,Jan,Lop Buri,4.4
2022,Jan,Mae Sariang,17.6
2022,Jan,Mae Sot,27.9
2022,Jan,Mukdahan,4.6
2022,Jan,Nakhon Phanom,6.5
2022,Jan,Nakhon Ratchasima,1.9
2022,Jan,Nakhon Sawan,28.9
2022,Jan,Nang Rong,0.8
2022,Jan,Narathiwat,29.4
2022,Jan,Nong Khai,26.2
2022,Jan,Phayao,29.5
2022,Jan,Phetchabun,12.7
2022,Jan,Phetchaburi,50.7
2022,Jan,Phitsanulok,1.7
2022,Jan,Prachin Buri,7.0
2022,Jan,Ranong,13.8
2022,Jan,Rayong,47.4
2022,Jan,Roi Et,14.0
2022,Jan,Sakon Nakhon,1.6
2022,Jan,Satun,1.2
2022,Jan,Songkhla,91.6
2022,Jan,Suphan Buri,0.4
2022,Jan,Surin,1.0
2022,Jan,Tha Tum,25.4
2022,Jan,Ubon Ratchathani,2.0
2022,Jan,Uttaradit,10.1
2022,Jan,Wichian Buri,11.2
2022,Jan,กรุงเทพมหานคร,29.1
2022,Jan,กาญจนบุรี,1.4
2022,Jan,กำแพงเพชร,15.1
2022,Jan,ขอนแก่น,3.8
2022,Jan,จันทบุรี,19.7
2022,Jan,ฉะเชิงเทรา,0.0
2022,Jan,ชลบุรี,1.8
2022,Jan,ชัยนาท,0.0
2022,Jan,ชัยภูมิ,24.1
2022,Jan,ชุมพร,20.7
2022,Jan,ตรัง,0.3
2022,Jan,ตราด,52.3
2022,Jan,ตาก,1.6
2022,Jan,นครพนม,6.5
2022,Jan,นครราชสีมา,1.0
2022,Jan,นครศรีธรรมราช,0.0
2022,Jan,นครสวรรค์,28.9
2022,Jan,นราธิวาส,29.4
2022,Jan,น่าน,11.2
2022,Jan,บุรีรัมย์,0.8
2022,Jan,ปทุมธานี,0.0
2022,Jan,ประจวบคีรีขันธ์,19.9
2022,Jan,ปราจีนบุรี,6.35
2022,Jan,ปัตตานี,1.1
2022,Jan,พระนครศรีอยุธยา,0.0
2022,Jan,พะเยา,29.5
2022,Jan,พังงา,0.8
2022,Jan,พัทลุง,0.0
2022,Jan,พิจิตร,0.0
2022,Jan,พิษณุโลก,1.7
2022,Jan,ภูเก็ต,18.7
2022,Jan,มหาสารคาม,0.0
2022,Jan,มุกดาหาร,4.6
2022,Jan,ยะลา,0.0
2022,Jan,ระนอง,13.8
2022,Jan,ระยอง,47.4
2022,Jan,ราชบุรี,0.0
2022,Jan,ร้อยเอ็ด,14.0
2022,Jan,ลพบุรี,50.150000000000006
2022,Jan,ลำปาง,35.8
2022,Jan,ลำพูน,25.7
2022,Jan,ศรีสะเกษ,0.0
2022,Jan,สกลนคร,1.6
2022,Jan,สงขลา,91.6
2022,Jan,สตูล,1.2
2022,Jan,สระแก้ว,9.5
2022,Jan,สุพรรณบุรี,0.4
2022,Jan,สุราษฎร์ธานี,0.4
2022,Jan,สุรินทร์,1.0
2022,Jan,หนองคาย,26.2
2022,Jan,อุดรธานี,1.1
2022,Jan,อุตรดิตถ์,10.1
2022,Jan,อุบลราชธานี,2.0
2022,Jan,เชียงราย,89.0
2022,Jan,เชียงใหม่,26.7
2022,Jan,เพชรบุรี,50.7
2022,Jan,เพชรบูรณ์,13.466666666666669
2022,Jan,เลย,13.4
2022,Jan,แพร่,25.8
2022,Jan,แม่ฮ่องสอน,17.6
2022,Jul,Chok Chai,225.7
2022,Jul,Hua Hin,70.4
2022,Jul,Kabin Buri,185.8
2022,Jul,Khlong Yai,1547.8
2022,Jul,Kosum Phisai,179.4
2022,Jul,Lampang,173.2
2022,Jul,Lamphun,121.0
2022,Jul,Lom Sak,209.5
2022,Jul,Lop Buri,91.5
2022,Jul,Mae Sariang,158.0
2022,Jul,Mae Sot,136.9
2022,Jul,Mukdahan,319.9
2022,Jul,Nakhon Phanom,273.6
2022,Jul,Nakhon Ratchasima,243.3
2022,Jul,Nakhon Sawan,250.1
2022,Jul,Nang Rong,419.2
2022,Jul,Narathiwat,238.5
2022,Jul,Nong Khai,450.9
2022,Jul,Phayao,129.1
2022,Jul,Phetchabun,297.0
2022,Jul,Phetchaburi,91.4
2022,Jul,Phitsanulok,195.5
2022,Jul,Prachin Buri,341.2
2022,Jul,Ranong,889.5
2022,Jul,Rayong,150.6
2022,Jul,Roi Et,263.4
2022,Jul,Sakon Nakhon,223.7
2022,Jul,Satun,232.9
2022,Jul,Songkhla,91.3
2022,Jul,Suphan Buri,182.8
2022,Jul,Surin,239.7
2022,Jul,Tha Tum,28.2
2022,Jul,Ubon Ratchathani,429.1
2022,Jul,Uttaradit,228.5
2022,Jul,Wichian Buri,177.9
2022,Jul,กรุงเทพมหานคร,184.3
2022,Jul,กาญจนบุรี,94.1
2022,Jul,กำแพงเพชร,145.3
2022,Jul,ขอนแก่น,281.2
2022,Jul,จันทบุรี,550.5
2022,Jul,ฉะเชิงเทรา,0.0
2022,Jul,ชลบุรี,223.0
2022,Jul,ชัยนาท,0.0
2022,Jul,ชัยภูมิ,417.7
2022,Jul,ชุมพร,263.7
2022,Jul,ตรัง,0.5
2022,Jul,ตราด,1547.8
2022,Jul,ตาก,68.35
2022,Jul,นครพนม,273.6
2022,Jul,นครราชสีมา,234.5
2022,Jul,นครศรีธรรมราช,0.0
2022,Jul,นครสวรรค์,250.1
2022,Jul,นราธิวาส,238.5
2022,Jul,น่าน,268.9
2022,Jul,บุรีรัมย์,419.2
2022,Jul,ปทุมธานี,0.0
2022,Jul,ประจวบคีรีขันธ์,70.4
2022,Jul,ปราจีนบุรี,263.5
2022,Jul,ปัตตานี,185.6
2022,Jul,พระนครศรีอยุธยา,0.0
2022,Jul,พะเยา,129.1
2022,Jul,พังงา,0.0
2022,Jul,พัทลุง,0.0
2022,Jul,พิจิตร,0.0
2022,Jul,พิษณุโลก,195.5
2022,Jul,ภูเก็ต,372.8
2022,Jul,มหาสารคาม,179.4
2022,Jul,มุกดาหาร,319.9
2022,Jul,ยะลา,0.0
2022,Jul,ระนอง,889.5
2022,Jul,ระยอง,150.6
2022,Jul,ราชบุรี,0.0
2022,Jul,ร้อยเอ็ด,263.4
2022,Jul,ลพบุรี,135.375
2022,Jul,ลำปาง,173.2
2022,Jul,ลำพูน,121.0
2022,Jul,ศรีสะเกษ,0.0
2022,Jul,สกลนคร,223.7
2022,Jul,สงขลา,91.3
2022,Jul,สตูล,232.9
2022,Jul,สระแก้ว,131.7
2022,Jul,สุพรรณบุรี,182.8
2022,Jul,สุราษฎร์ธานี,0.0
2022,Jul,สุรินทร์,239.7
2022,Jul,หนองคาย,450.9
2022,Jul,อุดรธานี,0.5
2022,Jul,อุตรดิตถ์,228.5
2022,Jul,อุบลราชธานี,429.1
2022,Jul,เชียงราย,302.1
2022,Jul,เชียงใหม่,171.7
2022,Jul,เพชรบุรี,91.4
2022,Jul,เพชรบูรณ์,228.13333333333333
2022,Jul,เลย,359.2
2022,Jul,แพร่,247.4
2022,Jul,แม่ฮ่องสอน,158.0
2022,Jun,Chok Chai,126.35
2022,Jun,Hua Hin,30.85
2022,Jun,Kabin Buri,267.29999999999995
2022,Jun,Khlong Yai,819.05
2022,Jun,Kosum Phisai,145.9
2022,Jun,Lampang,116.85
2022,Jun,Lamphun,103.5
2022,Jun,Lom Sak,104.05
2022,Jun,Lop Buri,65.7
2022,Jun,Mae Sariang,124.05
2022,Jun,Mae Sot,265.25
2022,Jun,Mukdahan,137.89999999999998
2022,Jun,Nakhon Phanom,414.05
2022,Jun,Nakhon Ratchasima,90.5
2022,Jun,Nakhon Sawan,83.8
2022,Jun,Nang Rong,177.4
2022,Jun,Narathiwat,198.05
2022,Jun,Nong Khai,339.9
2022,Jun,Phayao,113.85
2022,Jun,Phetchabun,135.5
2022,Jun,Phetchaburi,28.15
2022,Jun,Phitsanulok,102.45
2022,Jun,Prachin Buri,175.75
2022,Jun,Ranong,519.55
2022,Jun,Rayong,83.0
2022,Jun,Roi Et,167.64999999999998
2022,Jun,Sakon Nakhon,273.95
2022,Jun,Satun,135.14999999999998
2022,Jun,Songkhla,96.85
2022,Jun,Suphan Buri,51.75
2022,Jun,Surin,190.15
2022,Jun,Tha Tum,29.35
2022,Jun,Ubon Ratchathani,256.85
2022,Jun,Uttaradit,91.3
2022,Jun,Wichian Buri,161.4
2022,Jun,กรุงเทพมหานคร,138.79999999999998
2022,Jun,กาญจนบุรี,62.25
2022,Jun,กำแพงเพชร,124.5
2022,Jun,ขอนแก่น,150.70000000000002
2022,Jun,จันทบุรี,396.4666666666666
2022,Jun,ฉะเชิงเทรา,75.2
2022,Jun,ชลบุรี,67.45
2022,Jun,ชัยนาท,27.6
2022,Jun,ชัยภูมิ,53.7
2022,Jun,ชุมพร,124.03333333333336
2022,Jun,ตรัง,0.7
2022,Jun,ตราด,819.05
2022,Jun,ตาก,22.224999999999998
2022,Jun,นครพนม,440.9333333333333
2022,Jun,นครราชสีมา,86.81666666666666
2022,Jun,นครศรีธรรมราช,93.0
2022,Jun,นครสวรรค์,83.73333333333333
2022,Jun,นราธิวาส,198.05
2022,Jun,น่าน,161.56666666666666
2022,Jun,บุรีรัมย์,177.4
2022,Jun,ปทุมธานี,68.5
2022,Jun,ประจวบคีรีขันธ์,38.2
2022,Jun,ปราจีนบุรี,221.525
2022,Jun,ปัตตานี,132.25
2022,Jun,พระนครศรีอยุธยา,51.8
2022,Jun,พะเยา,113.85
2022,Jun,พังงา,0.55
2022,Jun,พัทลุง,39.4
2022,Jun,พิจิตร,0.0
2022,Jun,พิษณุโลก,102.45
2022,Jun,ภูเก็ต,268.07500000000005
2022,Jun,มหาสารคาม,145.9
2022,Jun,มุกดาหาร,137.89999999999998
2022,Jun,ยะลา,302.7
2022,Jun,ระนอง,519.55
2022,Jun,ระยอง,93.8
2022,Jun,ราชบุรี,0.0
2022,Jun,ร้อยเอ็ด,179.23333333333335
2022,Jun,ลพบุรี,137.025
2022,Jun,ลำปาง,116.85
2022,Jun,ลำพูน,103.5
2022,Jun,ศรีสะเกษ,140.2
2022,Jun,สกลนคร,256.3666666666666
2022,Jun,สงขลา,112.3
2022,Jun,สตูล,135.14999999999998
2022,Jun,สระแก้ว,110.5
2022,Jun,สุพรรณบุรี,51.75
2022,Jun,สุราษฎร์ธานี,24.150000000000002
2022,Jun,สุรินทร์,197.63333333333333
2022,Jun,หนองคาย,339.9
2022,Jun,อุดรธานี,0.5
2022,Jun,อุตรดิตถ์,91.3
2022,Jun,อุบลราชธานี,257.2
2022,Jun,เชียงราย,199.13333333333333
2022,Jun,เชียงใหม่,86.55000000000001
2022,Jun,เพชรบุรี,28.15
2022,Jun,เพชรบูรณ์,133.65
2022,Jun,เลย,131.43333333333334
2022,Jun,แพร่,87.2
2022,Jun,แม่ฮ่องสอน,124.05
2022,Mar,Chok Chai,91.5
2022,Mar,Hua Hin,33.3
2022,Mar,Kabin Buri,179.3
2022,Mar,Khlong Yai,139.4
2022,Mar,Kosum Phisai,44.7
2022,Mar,Lampang,28.1
2022,Mar,Lamphun,61.8
2022,Mar,Lom Sak,77.8
2022,Mar,Lop Buri,36.5
2022,Mar,Mae Sariang,21.7
2022,Mar,Mae Sot,28.9
2022,Mar,Mukdahan,64.4
2022,Mar,Nakhon Phanom,50.7
2022,Mar,Nakhon Ratchasima,67.4
2022,Mar,Nakhon Sawan,62.9
2022,Mar,Nang Rong,13.6
2022,Mar,Narathiwat,177.3
2022,Mar,Nong Khai,193.3
2022,Mar,Phayao,87.3
2022,Mar,Phetchabun,97.7
2022,Mar,Phetchaburi,24.3
2022,Mar,Phitsanulok,18.2
2022,Mar,Prachin Buri,69.7
2022,Mar,Ranong,206.1
2022,Mar,Rayong,54.1
2022,Mar,Roi Et,112.9
2022,Mar,Sakon Nakhon,62.8
2022,Mar,Satun,324.0
2022,Mar,Songkhla,57.0
2022,Mar,Suphan Buri,18.0
2022,Mar,Surin,187.2
2022,Mar,Tha Tum,28.5
2022,Mar,Ubon Ratchathani,70.3
2022,Mar,Uttaradit,2.7
2022,Mar,Wichian Buri,282.9
2022,Mar,กรุงเทพมหานคร,75.4
2022,Mar,กาญจนบุรี,108.3
2022,Mar,กำแพงเพชร,16.1
2022,Mar,ขอนแก่น,47.4
2022,Mar,จันทบุรี,113.0
2022,Mar,ฉะเชิงเทรา,95.4
2022,Mar,ชลบุรี,117.9
2022,Mar,ชัยนาท,6.1
2022,Mar,ชัยภูมิ,119.7
2022,Mar,ชุมพร,104.0
2022,Mar,ตรัง,0.0
2022,Mar,ตราด,139.4
2022,Mar,ตาก,13.8
2022,Mar,นครพนม,50.7
2022,Mar,นครราชสีมา,79.45
2022,Mar,นครศรีธรรมราช,53.3
2022,Mar,นครสวรรค์,62.9
2022,Mar,นราธิวาส,177.3
2022,Mar,น่าน,194.6
2022,Mar,บุรีรัมย์,13.6
2022,Mar,ปทุมธานี,37.5
2022,Mar,ประจวบคีรีขันธ์,33.3
2022,Mar,ปราจีนบุรี,124.5
2022,Mar,ปัตตานี,99.7
2022,Mar,พระนครศรีอยุธยา,7.3
2022,Mar,พะเยา,87.3
2022,Mar,พังงา,0.0
2022,Mar,พัทลุง,58.7
2022,Mar,พิจิตร,1.0
2022,Mar,พิษณุโลก,18.2
2022,Mar,ภูเก็ต,131.75
2022,Mar,มหาสารคาม,44.7
2022,Mar,มุกดาหาร,64.4
2022,Mar,ยะลา,200.5
2022,Mar,ระนอง,206.1
2022,Mar,ระยอง,54.1
2022,Mar,ราชบุรี,19.9
2022,Mar,ร้อยเอ็ด,112.9
2022,Mar,ลพบุรี,129.875
2022,Mar,ลำปาง,28.1
2022,Mar,ลำพูน,61.8
2022,Mar,ศรีสะเกษ,1.0
2022,Mar,สกลนคร,62.8
2022,Mar,สงขลา,57.0
2022,Mar,สตูล,324.0
2022,Mar,สระแก้ว,104.0
2022,Mar,สุพรรณบุรี,18.0
2022,Mar,สุราษฎร์ธานี,0.0
2022,Mar,สุรินทร์,187.2
2022,Mar,หนองคาย,193.3
2022,Mar,อุดรธานี,0.2
2022,Mar,อุตรดิตถ์,2.7
2022,Mar,อุบลราชธานี,70.3
2022,Mar,เชียงราย,33.9
2022,Mar,เชียงใหม่,47.0
2022,Mar,เพชรบุรี,24.3
2022,Mar,เพชรบูรณ์,152.79999999999998
2022,Mar,เลย,117.7
2022,Mar,แพร่,92.3
2022,Mar,แม่ฮ่องสอน,21.7
2022,May,Chok Chai,98.4
2022,May,Hua Hin,283.2
2022,May,Kabin Buri,150.4
2022,May,Khlong Yai,276.2
2022,May,Kosum Phisai,361.8
2022,May,Lampang,200.4
2022,May,Lamphun,289.7
2022,May,Lom Sak,55.7
2022,May,Lop Buri,68.0
2022,May,Mae Sariang,276.4
2022,May,Mae Sot,394.4
2022,May,Mukdahan,218.2
2022,May,Nakhon Phanom,257.3
2022,May,Nakhon Ratchasima,252.3
2022,May,Nakhon Sawan,116.6
2022,May,Nang Rong,384.4
2022,May,Narathiwat,248.2
2022,May,Nong Khai,270.4
2022,May,Phayao,232.6
2022,May,Phetchabun,94.6
2022,May,Phetchaburi,116.6
2022,May,Phitsanulok,261.5
2022,May,Prachin Buri,215.3
2022,May,Ranong,692.7
2022,May,Rayong,169.9
2022,May,Roi Et,292.1
2022,May,Sakon Nakhon,250.3
2022,May,Satun,232.6
2022,May,Songkhla,167.1
2022,May,Suphan Buri,186.2
2022,May,Surin,270.7
2022,May,Tha Tum,27.5
2022,May,Ubon Ratchathani,347.9
2022,May,Uttaradit,196.3
2022,May,Wichian Buri,193.4
2022,May,กรุงเทพมหานคร,286.0
2022,May,กาญจนบุรี,152.7
2022,May,กำแพงเพชร,405.6
2022,May,ขอนแก่น,192.5
2022,May,จันทบุรี,368.7
2022,May,ฉะเชิงเทรา,57.1
2022,May,ชลบุรี,133.2
2022,May,ชัยนาท,15.5
2022,May,ชัยภูมิ,82.1
2022,May,ชุมพร,477.7
2022,May,ตรัง,0.0
2022,May,ตราด,276.2
2022,May,ตาก,106.9
2022,May,นครพนม,257.3
2022,May,นครราชสีมา,175.35000000000002
2022,May,นครศรีธรรมราช,189.0
2022,May,นครสวรรค์,116.6
2022,May,นราธิวาส,248.2
2022,May,น่าน,174.6
2022,May,บุรีรัมย์,384.4
2022,May,ปทุมธานี,164.4
2022,May,ประจวบคีรีขันธ์,283.2
2022,May,ปราจีนบุรี,182.85
2022,May,ปัตตานี,222.3
2022,May,พระนครศรีอยุธยา,121.0
2022,May,พะเยา,232.6
2022,May,พังงา,0.0
2022,May,พัทลุง,61.9
2022,May,พิจิตร,0.0
2022,May,พิษณุโลก,261.5
2022,May,ภูเก็ต,294.1
2022,May,มหาสารคาม,361.8
2022,May,มุกดาหาร,218.2
2022,May,ยะลา,375.2
2022,May,ระนอง,692.7
2022,May,ระยอง,169.9
2022,May,ราชบุรี,0.0
2022,May,ร้อยเอ็ด,292.1
2022,May,ลพบุรี,160.7
2022,May,ลำปาง,200.4
2022,May,ลำพูน,289.7
2022,May,ศรีสะเกษ,155.4
2022,May,สกลนคร,250.3
2022,May,สงขลา,167.1
2022,May,สตูล,232.6
2022,May,สระแก้ว,145.8
2022,May,สุพรรณบุรี,186.2
2022,May,สุราษฎร์ธานี,0.0
2022,May,สุรินทร์,270.7
2022,May,หนองคาย,270.4
2022,May,อุดรธานี,0.0
2022,May,อุตรดิตถ์,196.3
2022,May,อุบลราชธานี,347.9
2022,May,เชียงราย,247.8
2022,May,เชียงใหม่,392.0
2022,May,เพชรบุรี,116.6
2022,May,เพชรบูรณ์,114.56666666666666
2022,May,เลย,120.0
2022,May,แพร่,191.3
2022,May,แม่ฮ่องสอน,276.4
2022,Nov,Chok Chai,171.7
2022,Nov,Hua Hin,131.4
2022,Nov,Kabin Buri,31.0
2022,Nov,Khlong Yai,147.1
2022,Nov,Kosum Phisai,26.4
2022,Nov,Lampang,25.8
2022,Nov,Lamphun,37.3
2022,Nov,Lom Sak,32.8
2022,Nov,Lop Buri,124.8
2022,Nov,Mae Sariang,73.1
2022,Nov,Mae Sot,6.8
2022,Nov,Mukdahan,51.4
2022,Nov,Nakhon Phanom,29.7
2022,Nov,Nakhon Ratchasima,63.8
2022,Nov,Nakhon Sawan,111.0
2022,Nov,Nang Rong,94.4
2022,Nov,Narathiwat,569.5
2022,Nov,Nong Khai,43.6
2022,Nov,Phayao,11.0
2022,Nov,Phetchabun,44.3
2022,Nov,Phetchaburi,67.9
2022,Nov,Phitsanulok,52.5
2022,Nov,Prachin Buri,71.3
2022,Nov,Ranong,289.9
2022,Nov,Rayong,292.6
2022,Nov,Roi Et,56.9
2022,Nov,Sakon Nakhon,22.9
2022,Nov,Satun,284.3
2022,Nov,Songkhla,435.8
2022,Nov,Suphan Buri,104.9
2022,Nov,Surin,43.6
2022,Nov,Tha Tum,27.0
2022,Nov,Ubon Ratchathani,25.6
2022,Nov,Uttaradit,1.7
2022,Nov,Wichian Buri,97.0
2022,Nov,กรุงเทพมหานคร,102.6
2022,Nov,กาญจนบุรี,51.2
2022,Nov,กำแพงเพชร,76.7
2022,Nov,ขอนแก่น,47.0
2022,Nov,จันทบุรี,155.4
2022,Nov,ฉะเชิงเทรา,61.2
2022,Nov,ชลบุรี,91.4
2022,Nov,ชัยนาท,8.6
2022,Nov,ชัยภูมิ,94.8
2022,Nov,ชุมพร,316.8
2022,Nov,ตรัง,0.1
2022,Nov,ตราด,147.1
2022,Nov,ตาก,34.05
2022,Nov,นครพนม,29.7
2022,Nov,นครราชสีมา,117.75
2022,Nov,นครศรีธรรมราช,1012.3
2022,Nov,นครสวรรค์,111.0
2022,Nov,นราธิวาส,569.5
2022,Nov,น่าน,41.4
2022,Nov,บุรีรัมย์,94.4
2022,Nov,ปทุมธานี,43.1
2022,Nov,ประจวบคีรีขันธ์,131.4
2022,Nov,ปราจีนบุรี,51.15
2022,Nov,ปัตตานี,280.5
2022,Nov,พระนครศรีอยุธยา,42.5
2022,Nov,พะเยา,11.0
2022,Nov,พังงา,0.0
2022,Nov,พัทลุง,744.1
2022,Nov,พิจิตร,0.0
2022,Nov,พิษณุโลก,52.5
2022,Nov,ภูเก็ต,288.20000000000005
2022,Nov,มหาสารคาม,26.4
2022,Nov,มุกดาหาร,51.4
2022,Nov,ยะลา,289.9
2022,Nov,ระนอง,289.9
2022,Nov,ระยอง,292.6
2022,Nov,ราชบุรี,0.0
2022,Nov,ร้อยเอ็ด,56.9
2022,Nov,ลพบุรี,55.05
2022,Nov,ลำปาง,25.8
2022,Nov,ลำพูน,37.3
2022,Nov,ศรีสะเกษ,0.1
2022,Nov,สกลนคร,22.9
2022,Nov,สงขลา,435.8
2022,Nov,สตูล,284.3
2022,Nov,สระแก้ว,44.2
2022,Nov,สุพรรณบุรี,104.9
2022,Nov,สุราษฎร์ธานี,0.0
2022,Nov,สุรินทร์,43.6
2022,Nov,หนองคาย,43.6
2022,Nov,อุดรธานี,1.4
2022,Nov,อุตรดิตถ์,1.7
2022,Nov,อุบลราชธานี,25.6
2022,Nov,เชียงราย,73.6
2022,Nov,เชียงใหม่,16.0
2022,Nov,เพชรบุรี,67.9
