Year,Month,Province,Rainfall
2023,Feb,Chok Chai,32.3
2023,Feb,Chon Buri,13.9
2023,Feb,Chumphon,78.0
2023,Feb,Hua Hin,0.0
2023,Feb,Kabin Buri,2.7
2023,Feb,Kamphaeng Phet,1.7
2023,Feb,Kanchanaburi,112.4
2023,Feb,Khlong Yai,30.4
2023,Feb,Khon Kaen,1.0
2023,Feb,Kosum Phisai,2.6
2023,Feb,Lampang,4.5
2023,Feb,Lamphun,10.6
2023,Feb,Loei,0.7
2023,Feb,Lom Sak,17.1
2023,Feb,Lop Buri,11.1
2023,Feb,Mae Sariang,19.8
2023,Feb,Mae Sot,1.6
2023,Feb,Mukdahan,0.0
2023,Feb,Nakhon Phanom,13.2
2023,Feb,Nakhon Ratchasima,14.1
2023,Feb,Nakhon Sawan,8.6
2023,Feb,Nan,0.0
2023,Feb,Nang Rong,0.0
2023,Feb,Narathiwat,220.5
2023,Feb,Nong Khai,2.5
2023,Feb,Pattani Airport,123.8
2023,Feb,Pattaya,15.4
2023,Feb,Phayao,57.6
2023,Feb,Phetchabun,35.4
2023,Feb,Phetchaburi,3.9
2023,Feb,Phitsanulok,0.0
2023,Feb,Phrae,0.0
2023,Feb,Phuket,48.7
2023,Feb,Phuket Airport,105.7
2023,Feb,Prachin Buri,26.2
2023,Feb,Ranong,3.1
2023,Feb,Rayong,99.4
2023,Feb,Roi Et,0.1
2023,Feb,Sakon Nakhon,6.8
2023,Feb,Sattahip,21.4
2023,Feb,Satun,10.1
2023,Feb,Songkhla,111.4
2023,Feb,Suphan Buri,0.4
2023,Feb,Surat Thani,-0.2
2023,Feb,Surin,4.7
2023,Feb,Tak,-0.5
2023,Feb,Takua Pa,0.2
2023,Feb,Tha Tum,26.6
2023,Feb,Trang Airport,0.1
2023,Feb,Ubon Ratchathani,0.9
2023,Feb,Udon Thani,0.7
2023,Feb,Umphang,44.0
2023,Feb,Uttaradit,0.0
2023,Feb,Wichian Buri,8.7
2023,Jan,Aranyaprathet,5.5
2023,Jan,Bangkok Airport,0.0
2023,Jan,Bangkok Metropolis,0.0
2023,Jan,Bhumibol Dam,0.0
2023,Jan,Bua Chum,0.0
2023,Jan,Chaiyaphum,1.7
2023,Jan,Chanthaburi,3.3
2023,Jan,Chiang Mai,0.0
2023,Jan,Chiang Rai,0.0
2023,Jan,Chok Chai,16.4
2023,Jan,Chon Buri,0.0
2023,Jan,Chumphon,2.3
2023,Jan,Hua Hin,0.0
2023,Jan,Kabin Buri,36.8
2023,Jan,Kamphaeng Phet,0.0
2023,Jan,Kanchanaburi,0.0
2023,Jan,Khlong Yai,6.3
2023,Jan,Khon Kaen,8.1
2023,Jan,Kosum Phisai,26.3
2023,Jan,Lampang,0.0
2023,Jan,Lamphun,0.0
2023,Jan,Loei,0.0
2023,Jan,Lom Sak,0.3
2023,Jan,Lop Buri,0.0
2023,Jan,Mae Sariang,0.0
2023,Jan,Mae Sot,0.0
2023,Jan,Mukdahan,0.7
2023,Jan,Nakhon Phanom,22.6
2023,Jan,Nakhon Ratchasima,4.0
2023,Jan,Nakhon Sawan,0.0
2023,Jan,Nan,0.0
2023,Jan,Nang Rong,54.2
2023,Jan,Narathiwat,539.7
2023,Jan,Nong Khai,2.4
2023,Jan,Pattani Airport,362.9
2023,Jan,Pattaya,0.2
2023,Jan,Phayao,0.0
2023,Jan,Phetchabun,7.0
2023,Jan,Phetchaburi,0.0
2023,Jan,Phitsanulok,0.1
2023,Jan,Phrae,0.0
2023,Jan,Phuket,12.7
2023,Jan,Phuket Airport,59.1
2023,Jan,Prachin Buri,3.6
2023,Jan,Ranong,2.4
2023,Jan,Rayong,0.6
2023,Jan,Roi Et,18.0
2023,Jan,Sakon Nakhon,18.7
2023,Jan,Sattahip,0.2
2023,Jan,Satun,132.0
2023,Jan,Songkhla,396.4
2023,Jan,Suphan Buri,0.0
2023,Jan,Surat Thani,-0.5
2023,Jan,Surin,0.8
2023,Jan,Tak,-1.1
2023,Jan,Takua Pa,0.2
2023,Jan,Tha Tum,22.9
2023,Jan,Trang Airport,-0.3
2023,Jan,Ubon Ratchathani,38.4
2023,Jan,Udon Thani,-1.1
2023,Jan,Umphang,4.3
2023,Jan,Uttaradit,0.0
2023,Jan,Wichian Buri,0.0
2023,Jul,Aranyaprathet,137.5
2023,Jul,Bangkok Airport,143.0
2023,Jul,Bangkok Metropolis,223.2
2023,Jul,Bhumibol Dam,108.3
2023,Jul,Bua Chum,46.4
2023,Jul,Chaiyaphum,151.7
2023,Jul,Chanthaburi,622.0
2023,Jul,Chiang Mai,153.2
2023,Jul,Chiang Rai,166.0
2023,Jul,Chok Chai,22.5
2023,Jul,Chon Buri,174.9
2023,Jul,Chumphon,268.2
2023,Jul,Hua Hin,32.6
2023,Jul,Kabin Buri,198.9
2023,Jul,Kamphaeng Phet,84.1
2023,Jul,Kanchanaburi,275.1
2023,Jul,Khlong Yai,488.3
2023,Jul,Khon Kaen,176.4
2023,Jul,Kosum Phisai,226.1
2023,Jul,Lampang,106.4
2023,Jul,Lamphun,127.2
2023,Jul,Loei,177.9
2023,Jul,Lom Sak,112.2
2023,Jul,Lop Buri,130.3
2023,Jul,Mae Sariang,256.2
2023,Jul,Mae Sot,240.3
2023,Jul,Mukdahan,500.8
2023,Jul,Nakhon Phanom,564.9
2023,Jul,Nakhon Ratchasima,54.4
2023,Jul,Nakhon Sawan,41.2
2023,Jul,Nan,161.4
2023,Jul,Nang Rong,83.2
2023,Jul,Narathiwat,307.5
2023,Jul,Nong Khai,405.8
2023,Jul,Pattani Airport,132.0
2023,Jul,Pattaya,140.8
2023,Jul,Phayao,140.4
2023,Jul,Phetchabun,127.7
2023,Jul,Phetchaburi,17.9
2023,Jul,Phitsanulok,106.0
2023,Jul,Phrae,108.8
2023,Jul,Phuket,311.8
2023,Jul,Phuket Airport,424.7
2023,Jul,Prachin Buri,214.0
2023,Jul,Ranong,734.2
2023,Jul,Rayong,195.7
2023,Jul,Roi Et,341.3
2023,Jul,Sakon Nakhon,423.0
2023,Jul,Sattahip,223.0
2023,Jul,Satun,264.3
2023,Jul,Songkhla,85.1
2023,Jul,Suphan Buri,47.1
2023,Jul,Surat Thani,0.3
2023,Jul,Surin,169.4
2023,Jul,Tak,1.7
2023,Jul,Takua Pa,0.1
2023,Jul,Tha Tum,28.7
2023,Jul,Trang Airport,0.7
2023,Jul,Ubon Ratchathani,441.8
2023,Jul,Udon Thani,0.8
2023,Jul,Umphang,259.7
2023,Jul,Uttaradit,127.8
2023,Jul,Wichian Buri,71.8
2023,Jun,Aranyaprathet,162.7
2023,Jun,Bangkok Airport,66.2
2023,Jun,Bangkok Metropolis,97.4
2023,Jun,Bhumibol Dam,16.7
2023,Jun,Bua Chum,166.2
2023,Jun,Chaiyaphum,60.3
2023,Jun,Chanthaburi,470.8
2023,Jun,Chiang Mai,104.7
2023,Jun,Chiang Rai,218.5
2023,Jun,Chok Chai,88.8
2023,Jun,Chon Buri,87.2
2023,Jun,Chumphon,167.4
2023,Jun,Hua Hin,35.1
2023,Jun,Kabin Buri,279.9
2023,Jun,Kamphaeng Phet,104.2
2023,Jun,Kanchanaburi,105.4
2023,Jun,Khlong Yai,565.1
2023,Jun,Khon Kaen,197.9
2023,Jun,Kosum Phisai,154.5
2023,Jun,Lampang,87.5
2023,Jun,Lamphun,45.6
2023,Jun,Loei,152.9
2023,Jun,Lom Sak,158.5
2023,Jun,Lop Buri,40.0
2023,Jun,Mae Sariang,123.3
2023,Jun,Mae Sot,172.7
2023,Jun,Mukdahan,124.1
2023,Jun,Nakhon Phanom,339.6
2023,Jun,Nakhon Ratchasima,81.7
2023,Jun,Nakhon Sawan,84.1
2023,Jun,Nan,114.5
2023,Jun,Nang Rong,232.6
2023,Jun,Narathiwat,175.7
2023,Jun,Nong Khai,239.3
2023,Jun,Pattani Airport,160.7
2023,Jun,Pattaya,19.6
2023,Jun,Phayao,137.8
2023,Jun,Phetchabun,164.0
2023,Jun,Phetchaburi,17.0
2023,Jun,Phitsanulok,113.5
2023,Jun,Phrae,121.8
2023,Jun,Phuket,115.7
2023,Jun,Phuket Airport,142.1
2023,Jun,Prachin Buri,173.9
2023,Jun,Ranong,544.0
2023,Jun,Rayong,88.0
2023,Jun,Roi Et,232.7
2023,Jun,Sakon Nakhon,390.2
2023,Jun,Sattahip,52.4
2023,Jun,Satun,156.2
2023,Jun,Songkhla,170.2
2023,Jun,Suphan Buri,71.2
2023,Jun,Surat Thani,0.3
2023,Jun,Surin,241.7
2023,Jun,Tak,1.4
2023,Jun,Takua Pa,0.4
2023,Jun,Tha Tum,28.9
2023,Jun,Trang Airport,0.5
2023,Jun,Ubon Ratchathani,303.7
2023,Jun,Udon Thani,0.3
2023,Jun,Umphang,69.0
2023,Jun,Uttaradit,66.0
2023,Jun,Wichian Buri,32.8
2023,Mar,Aranyaprathet,15.6
2023,Mar,Bangkok Airport,5.8
2023,Mar,Bangkok Metropolis,4.7
2023,Mar,Bhumibol Dam,4.5
2023,Mar,Bua Chum,0.2
2023,Mar,Chaiyaphum,4.0
2023,Mar,Chanthaburi,7.5
2023,Mar,Chiang Mai,32.5
2023,Mar,Chiang Rai,10.5
2023,Mar,Chok Chai,3.2
2023,Mar,Chon Buri,31.8
2023,Mar,Chumphon,7.9
2023,Mar,Hua Hin,5.1
2023,Mar,Kabin Buri,0.9
2023,Mar,Kamphaeng Phet,25.5
2023,Mar,Kanchanaburi,5.7
2023,Mar,Khlong Yai,70.9
2023,Mar,Khon Kaen,47.1
2023,Mar,Kosum Phisai,14.5
2023,Mar,Lampang,10.8
2023,Mar,Lamphun,30.6
2023,Mar,Loei,27.9
2023,Mar,Lom Sak,0.0
2023,Mar,Lop Buri,0.0
2023,Mar,Mae Sariang,0.0
2023,Mar,Mae Sot,15.4
2023,Mar,Mukdahan,0.9
2023,Mar,Nakhon Phanom,10.3
2023,Mar,Nakhon Ratchasima,0.9
2023,Mar,Nakhon Sawan,0.1
2023,Mar,Nan,7.5
2023,Mar,Nang Rong,49.6
2023,Mar,Narathiwat,9.7
2023,Mar,Nong Khai,12.6
2023,Mar,Pattani Airport,14.6
2023,Mar,Pattaya,0.0
2023,Mar,Phayao,1.4
2023,Mar,Phetchabun,0.0
2023,Mar,Phetchaburi,1.9
2023,Mar,Phitsanulok,0.0
2023,Mar,Phrae,21.7
2023,Mar,Phuket,9.4
2023,Mar,Phuket Airport,13.1
2023,Mar,Prachin Buri,0.0
2023,Mar,Ranong,0.7
2023,Mar,Rayong,17.5
2023,Mar,Roi Et,4.6
2023,Mar,Sakon Nakhon,1.5
2023,Mar,Sattahip,8.4
2023,Mar,Satun,42.7
2023,Mar,Songkhla,22.1
2023,Mar,Suphan Buri,0.0
2023,Mar,Surat Thani,-0.3
2023,Mar,Surin,9.4
2023,Mar,Tak,-1.0
2023,Mar,Takua Pa,0.4
2023,Mar,Tha Tum,28.1
2023,Mar,Trang Airport,0.2
2023,Mar,Ubon Ratchathani,1.0
2023,Mar,Udon Thani,0.4
2023,Mar,Umphang,65.9
2023,Mar,Uttaradit,11.0
2023,Mar,Wichian Buri,6.5
2023,May,Aranyaprathet,207.0
2023,May,Bangkok Airport,57.6
2023,May,Bangkok Metropolis,73.8
2023,May,Bhumibol Dam,131.7
2023,May,Bua Chum,74.9
2023,May,Chaiyaphum,109.0
2023,May,Chanthaburi,439.6
2023,May,Chiang Mai,151.1
2023,May,Chiang Rai,88.3
2023,May,Chok Chai,127.5
2023,May,Chon Buri,41.6
2023,May,Chumphon,73.9
2023,May,Hua Hin,34.0
2023,May,Kabin Buri,107.6
2023,May,Kamphaeng Phet,69.5
2023,May,Kanchanaburi,94.9
2023,May,Khlong Yai,176.9
2023,May,Khon Kaen,166.0
2023,May,Kosum Phisai,169.9
2023,May,Lampang,211.7
2023,May,Lamphun,236.4
2023,May,Loei,75.4
2023,May,Lom Sak,140.9
2023,May,Lop Buri,65.8
2023,May,Mae Sariang,106.7
2023,May,Mae Sot,109.5
2023,May,Mukdahan,57.0
2023,May,Nakhon Phanom,104.3
2023,May,Nakhon Ratchasima,55.3
2023,May,Nakhon Sawan,59.6
2023,May,Nan,45.8
2023,May,Nang Rong,80.6
2023,May,Narathiwat,134.0
2023,May,Nong Khai,248.8
2023,May,Pattani Airport,160.7
2023,May,Pattaya,29.6
2023,May,Phayao,97.0
2023,May,Phetchabun,101.4
2023,May,Phetchaburi,3.5
2023,May,Phitsanulok,98.9
2023,May,Phrae,160.4
2023,May,Phuket,324.6
2023,May,Phuket Airport,447.2
2023,May,Prachin Buri,145.9
2023,May,Ranong,295.9
2023,May,Rayong,196.7
2023,May,Roi Et,120.7
2023,May,Sakon Nakhon,109.5
2023,May,Sattahip,63.8
2023,May,Satun,280.4
2023,May,Songkhla,82.3
2023,May,Suphan Buri,33.7
2023,May,Surat Thani,0.9
2023,May,Surin,172.0
2023,May,Tak,1.2
2023,May,Takua Pa,0.3
2023,May,Tha Tum,30.2
2023,May,Trang Airport,0.8
2023,May,Ubon Ratchathani,165.7
2023,May,Udon Thani,2.3
2023,May,Umphang,119.6
2023,May,Uttaradit,84.9
2023,May,Wichian Buri,162.4
2023,Nov,Aranyaprathet,46.2
2023,Nov,Bangkok Airport,52.3
2023,Nov,Bangkok Metropolis,92.9
2023,Nov,Bhumibol Dam,8.0
2023,Nov,Bua Chum,28.0
2023,Nov,Chaiyaphum,0.7
2023,Nov,Chanthaburi,73.2
2023,Nov,Chiang Mai,1.0
2023,Nov,Chiang Rai,0.8
2023,Nov,Chok Chai,23.8
2023,Nov,Chon Buri,33.5
2023,Nov,Chumphon,387.0
2023,Nov,Hua Hin,28.2
2023,Nov,Kabin Buri,29.7
2023,Nov,Kamphaeng Phet,47.1
2023,Nov,Kanchanaburi,39.7
2023,Nov,Khlong Yai,122.1
2023,Nov,Khon Kaen,0.0
2023,Nov,Kosum Phisai,4.6
2023,Nov,Lampang,24.3
2023,Nov,Lamphun,0.0
2023,Nov,Loei,1.8
2023,Nov,Lom Sak,3.8
2023,Nov,Lop Buri,79.3
2023,Nov,Mae Sariang,3.2
2023,Nov,Mae Sot,4.0
2023,Nov,Mukdahan,0.3
2023,Nov,Nakhon Phanom,0.0
2023,Nov,Nakhon Ratchasima,38.6
2023,Nov,Nakhon Sawan,18.3
2023,Nov,Nan,7.8
2023,Nov,Nang Rong,49.8
2023,Nov,Narathiwat,749.5
2023,Nov,Nong Khai,0.0
2023,Nov,Pattani Airport,614.5
2023,Nov,Pattaya,22.8
2023,Nov,Phayao,19.6
2023,Nov,Phetchabun,1.3
2023,Nov,Phetchaburi,33.2
2023,Nov,Phitsanulok,13.7
2023,Nov,Phrae,0.2
2023,Nov,Phuket,122.8
2023,Nov,Phuket Airport,111.4
2023,Nov,Prachin Buri,28.8
2023,Nov,Ranong,334.2
2023,Nov,Rayong,43.6
2023,Nov,Roi Et,1.5
2023,Nov,Sakon Nakhon,0.0
2023,Nov,Sattahip,130.1
2023,Nov,Satun,324.0
2023,Nov,Songkhla,727.4
2023,Nov,Suphan Buri,57.5
2023,Nov,Surat Thani,0.0
2023,Nov,Surin,73.3
2023,Nov,Tak,1.0
2023,Nov,Takua Pa,0.4
2023,Nov,Tha Tum,26.7
2023,Nov,Trang Airport,0.1
2023,Nov,Ubon Ratchathani,12.3
2023,Nov,Udon Thani,0.9
2023,Nov,Umphang,17.6
2023,Nov,Uttaradit,0.3
2023,Nov,Wichian Buri,32.5
2023,Oct,Aranyaprathet,164.5
2023,Oct,Bangkok Airport,99.4
2023,Oct,Bangkok Metropolis,258.0
2023,Oct,Bhumibol Dam,422.2
2023,Oct,Bua Chum,251.1
2023,Oct,Chaiyaphum,107.7
2023,Oct,Chanthaburi,478.0
2023,Oct,Chiang Mai,246.7
2023,Oct,Chiang Rai,208.0
2023,Oct,Chok Chai,253.4
2023,Oct,Chon Buri,235.9
2023,Oct,Chumphon,207.3
2023,Oct,Hua Hin,189.7
2023,Oct,Kabin Buri,169.4
2023,Oct,Kamphaeng Phet,258.7
2023,Oct,Kanchanaburi,233.7
2023,Oct,Khlong Yai,290.5
2023,Oct,Khon Kaen,150.2
2023,Oct,Kosum Phisai,194.4
2023,Oct,Lampang,253.5
2023,Oct,Lamphun,184.0
2023,Oct,Loei,328.6
2023,Oct,Lom Sak,171.9
2023,Oct,Lop Buri,99.8
2023,Oct,Mae Sariang,140.1
2023,Oct,Mae Sot,170.2
2023,Oct,Mukdahan,42.7
2023,Oct,Nakhon Phanom,248.6
2023,Oct,Nakhon Ratchasima,380.2
2023,Oct,Nakhon Sawan,136.1
2023,Oct,Nan,137.6
2023,Oct,Nang Rong,204.4
2023,Oct,Narathiwat,31.8
2023,Oct,Nong Khai,50.2
2023,Oct,Pattani Airport,212.7
2023,Oct,Pattaya,319.7
2023,Oct,Phayao,256.8
2023,Oct,Phetchabun,216.5
2023,Oct,Phetchaburi,123.6
2023,Oct,Phitsanulok,344.9
2023,Oct,Phrae,200.6
2023,Oct,Phuket,276.0
2023,Oct,Phuket Airport,190.5
2023,Oct,Prachin Buri,192.1
2023,Oct,Ranong,338.4
2023,Oct,Rayong,288.1
2023,Oct,Roi Et,69.9
2023,Oct,Sakon Nakhon,83.2
2023,Oct,Sattahip,263.2
2023,Oct,Satun,393.8
2023,Oct,Songkhla,202.5
2023,Oct,Suphan Buri,99.4
2023,Oct,Surat Thani,0.5
2023,Oct,Surin,131.9
2023,Oct,Tak,0.5
2023,Oct,Takua Pa,0.7
2023,Oct,Tha Tum,27.7
2023,Oct,Trang Airport,1.0
2023,Oct,Ubon Ratchathani,180.8
2023,Oct,Udon Thani,0.9
2023,Oct,Umphang,203.1
2023,Oct,Uttaradit,312.2
2023,Oct,Wichian Buri,151.7
2023,Sep,Aranyaprathet,313.0
2023,Sep,Bangkok Airport,192.5
2023,Sep,Bangkok Metropolis,380.1
2023,Sep,Bhumibol Dam,524.2
2023,Sep,Bua Chum,191.3
2023,Sep,Chaiyaphum,319.6
2023,Sep,Chanthaburi,512.0
2023,Sep,Chiang Mai,387.6
2023,Sep,Chiang Rai,292.7
2023,Sep,Chok Chai,228.7
2023,Sep,Chon Buri,258.9
2023,Sep,Chumphon,206.3
2023,Sep,Hua Hin,57.4
2023,Sep,Kabin Buri,349.8
2023,Sep,Kamphaeng Phet,454.8
2023,Sep,Kanchanaburi,102.6
2023,Sep,Khlong Yai,1192.7
2023,Sep,Khon Kaen,354.7
2023,Sep,Kosum Phisai,289.7
2023,Sep,Lampang,488.9
2023,Sep,Lamphun,303.0
2023,Sep,Loei,350.6
2023,Sep,Lom Sak,267.2
2023,Sep,Lop Buri,414.4
2023,Sep,Mae Sariang,330.3
2023,Sep,Mae Sot,318.7
2023,Sep,Mukdahan,599.6
2023,Sep,Nakhon Phanom,649.4
2023,Sep,Nakhon Ratchasima,213.8
2023,Sep,Nakhon Sawan,169.3
2023,Sep,Nan,343.3
2023,Sep,Nang Rong,170.1
2023,Sep,Narathiwat,295.5
2023,Sep,Nong Khai,293.5
2023,Sep,Pattani Airport,249.6
2023,Sep,Pattaya,34.9
2023,Sep,Phayao,233.6
2023,Sep,Phetchabun,340.6
2023,Sep,Phetchaburi,179.5
2023,Sep,Phitsanulok,302.0
2023,Sep,Phrae,485.3
2023,Sep,Phuket,374.2
2023,Sep,Phuket Airport,499.1
2023,Sep,Prachin Buri,542.1
2023,Sep,Ranong,909.0
2023,Sep,Rayong,151.5
2023,Sep,Roi Et,452.8
2023,Sep,Sakon Nakhon,573.4
2023,Sep,Sattahip,151.8
2023,Sep,Satun,464.1
2023,Sep,Songkhla,161.1
2023,Sep,Suphan Buri,142.4
2023,Sep,Surat Thani,0.1
2023,Sep,Surin,246.6
2023,Sep,Tak,0.4
2023,Sep,Takua Pa,0.1
2023,Sep,Tha Tum,27.6
2023,Sep,Trang Airport,0.1
2023,Sep,Ubon Ratchathani,541.7
2023,Sep,Udon Thani,0.0
2023,Sep,Umphang,253.4
2023,Sep,Uttaradit,537.3
2023,Sep,Wichian Buri,323.5
2024,Apr,Aranyaprathet,5.2
2024,Apr,Bangkok Airport,0.4
2024,Apr,Bangkok Metropolis,0.3
2024,Apr,Bhumibol Dam,2.7
2024,Apr,Bua Chum,46.2
2024,Apr,Chaiyaphum,2.6
2024,Apr,Chanthaburi,10.0
2024,Apr,Chiang Mai,1.4
2024,Apr,Chiang Rai,121.7
2024,Apr,Chok Chai,36.7
2024,Apr,Chon Buri,16.0
2024,Apr,Chumphon,4.5
2024,Apr,Hua Hin,0.0
2024,Apr,Kabin Buri,2.3
2024,Apr,Kamphaeng Phet,0.2
2024,Apr,Kanchanaburi,2.0
2024,Apr,Khlong Yai,17.6
2024,Apr,Khon Kaen,17.5
2024,Apr,Kosum Phisai,2.4
2024,Apr,Lampang,40.6
2024,Apr,Lamphun,3.8
2024,Apr,Loei,9.8
2024,Apr,Lom Sak,19.8
2024,Apr,Lop Buri,0.0
2024,Apr,Mae Sariang,46.7
2024,Apr,Mae Sot,3.1
2024,Apr,Mukdahan,1.1
2024,Apr,Nakhon Phanom,0.0
2024,Apr,Nakhon Ratchasima,37.4
2024,Apr,Nakhon Sawan,0.0
2024,Apr,Nan,68.8
2024,Apr,Nang Rong,6.2
2024,Apr,Narathiwat,31.2
2024,Apr,Nong Khai,45.0
2024,Apr,Pattani Airport,5.3
2024,Apr,Pattaya,1.0
2024,Apr,Phayao,32.0
2024,Apr,Phetchabun,10.9
2024,Apr,Phetchaburi,0.0
2024,Apr,Phitsanulok,1.3
2024,Apr,Phrae,0.1
2024,Apr,Phuket,28.6
2024,Apr,Phuket Airport,59.2
2024,Apr,Prachin Buri,1.2
2024,Apr,Ranong,8.9
2024,Apr,Rayong,0.4
2024,Apr,Roi Et,3.3
2024,Apr,Sakon Nakhon,29.0
2024,Apr,Sattahip,12.5
2024,Apr,Satun,194.0
2024,Apr,Songkhla,6.5
2024,Apr,Suphan Buri,0.0
2024,Apr,Surat Thani,2.3
2024,Apr,Surin,14.9
2024,Apr,Tak,2.7
2024,Apr,Takua Pa,1.9
2024,Apr,Tha Tum,33.6
2024,Apr,Trang Airport,2.5
2024,Apr,Ubon Ratchathani,13.1
2024,Apr,Udon Thani,3.7
2024,Apr,Umphang,10.7
2024,Apr,Uttaradit,0.0
2024,Apr,Wichian Buri,1.8
2024,Aug,Aranyaprathet,127.5
2024,Aug,Bangkok Airport,185.8
2024,Aug,Bangkok Metropolis,256.6
2024,Aug,Bhumibol Dam,78.8
2024,Aug,Bua Chum,96.6
2024,Aug,Chaiyaphum,184.9
2024,Aug,Chanthaburi,604.4
2024,Aug,Chiang Mai,237.7
2024,Aug,Chiang Rai,671.2
2024,Aug,Chok Chai,128.8
2024,Aug,Chon Buri,189.4
2024,Aug,Chumphon,60.2
2024,Aug,Hua Hin,33.8
2024,Aug,Kabin Buri,148.0
2024,Aug,Kamphaeng Phet,242.5
2024,Aug,Kanchanaburi,135.0
2024,Aug,Khlong Yai,449.2
2024,Aug,Khon Kaen,176.8
2024,Aug,Kosum Phisai,77.7
2024,Aug,Lampang,191.4
2024,Aug,Lamphun,274.7
2024,Aug,Loei,287.4
2024,Aug,Lom Sak,81.0
2024,Aug,Lop Buri,404.6
2024,Aug,Mae Sariang,192.7
2024,Aug,Mae Sot,217.0
2024,Aug,Mukdahan,266.2
2024,Aug,Nakhon Phanom,443.2
2024,Aug,Nakhon Ratchasima,104.6
2024,Aug,Nakhon Sawan,254.4
2024,Aug,Nan,471.2
2024,Aug,Nang Rong,203.0
2024,Aug,Narathiwat,118.1
2024,Aug,Nong Khai,346.6
2024,Aug,Pattani Airport,246.4
2024,Aug,Pattaya,187.6
2024,Aug,Phayao,540.0
2024,Aug,Phetchabun,126.2
2024,Aug,Phetchaburi,42.3
2024,Aug,Phitsanulok,199.8
2024,Aug,Phrae,298.5
2024,Aug,Phuket,424.4
2024,Aug,Phuket Airport,692.7
2024,Aug,Prachin Buri,344.5
2024,Aug,Ranong,362.9
2024,Aug,Rayong,172.0
2024,Aug,Roi Et,109.7
2024,Aug,Sakon Nakhon,460.1
2024,Aug,Sattahip,122.2
2024,Aug,Satun,250.0
2024,Aug,Songkhla,98.1
2024,Aug,Suphan Buri,264.1
2024,Aug,Surat Thani,0.9
2024,Aug,Surin,158.7
2024,Aug,Tak,1.3
2024,Aug,Takua Pa,0.3
2024,Aug,Tha Tum,28.9
2024,Aug,Trang Airport,0.3
2024,Aug,Ubon Ratchathani,197.9
2024,Aug,Udon Thani,0.5
2024,Aug,Umphang,173.2
2024,Aug,Uttaradit,382.2
2024,Aug,Wichian Buri,97.4
2024,Dec,Aranyaprathet,1.1
2024,Dec,Bangkok Airport,1.2
2024,Dec,Bangkok Metropolis,7.8
2024,Dec,Bhumibol Dam,0.0
2024,Dec,Bua Chum,0.0
2024,Dec,Chaiyaphum,2.4
2024,Dec,Chanthaburi,0.8
2024,Dec,Chiang Mai,12.0
2024,Dec,Chiang Rai,31.0
2024,Dec,Chok Chai,0.5
2024,Dec,Chon Buri,0.2
2024,Dec,Chumphon,482.8
2024,Dec,Hua Hin,0.3
2024,Dec,Kabin Buri,0.0
2024,Dec,Kamphaeng Phet,0.2
2024,Dec,Kanchanaburi,1.1
2024,Dec,Khlong Yai,7.7
2024,Dec,Khon Kaen,0.0
2024,Dec,Kosum Phisai,0.0
2024,Dec,Lampang,14.3
2024,Dec,Lamphun,13.3
2024,Dec,Loei,0.0
2024,Dec,Lom Sak,0.0
2024,Dec,Lop Buri,0.5
2024,Dec,Mae Sariang,0.0
2024,Dec,Mae Sot,0.1
2024,Dec,Mukdahan,0.0
2024,Dec,Nakhon Phanom,0.0
2024,Dec,Nakhon Ratchasima,0.2
2024,Dec,Nakhon Sawan,1.0
2024,Dec,Nan,5.4
2024,Dec,Nang Rong,0.0
2024,Dec,Narathiwat,397.2
2024,Dec,Nong Khai,0.0
2024,Dec,Pattani Airport,288.6
2024,Dec,Pattaya,0.0
2024,Dec,Phayao,29.0
2024,Dec,Phetchabun,0.0
2024,Dec,Phetchaburi,1.2
2024,Dec,Phitsanulok,0.5
2024,Dec,Phrae,1.6
2024,Dec,Phuket,10.9
2024,Dec,Phuket Airport,27.6
2024,Dec,Prachin Buri,0.0
2024,Dec,Ranong,247.5
2024,Dec,Rayong,1.1
2024,Dec,Roi Et,0.0
2024,Dec,Sakon Nakhon,0.0
2024,Dec,Sattahip,0.5
2024,Dec,Satun,33.0
2024,Dec,Songkhla,366.2
2024,Dec,Suphan Buri,0.3
2024,Dec,Surat Thani,0.2
2024,Dec,Surin,0.5
2024,Dec,Tak,1.2
2024,Dec,Takua Pa,0.6
2024,Dec,Tha Tum,24.1
2024,Dec,Trang Airport,0.8
2024,Dec,Ubon Ratchathani,0.0
2024,Dec,Udon Thani,0.4
2024,Dec,Umphang,0.8
2024,Dec,Uttaradit,0.0
2024,Dec,Wichian Buri,0.0
2024,Feb,Aranyaprathet,0.0
2024,Feb,Bangkok Airport,2.2
2024,Feb,Bangkok Metropolis,21.2
2024,Feb,Bhumibol Dam,1.0
2024,Feb,Bua Chum,0.0
2024,Feb,Chaiyaphum,0.0
2024,Feb,Chanthaburi,62.6
2024,Feb,Chiang Mai,0.0
2024,Feb,Chiang Rai,0.0
2024,Feb,Chok Chai,0.6
2024,Feb,Chon Buri,0.6
2024,Feb,Chumphon,41.8
2024,Feb,Hua Hin,4.7
2024,Feb,Kabin Buri,43.2
2024,Feb,Kamphaeng Phet,0.3
2024,Feb,Kanchanaburi,0.0
2024,Feb,Khlong Yai,36.3
2024,Feb,Khon Kaen,0.0
2024,Feb,Kosum Phisai,0.4
2024,Feb,Lampang,0.0
2024,Feb,Lamphun,10.4
2024,Feb,Loei,0.1
2024,Feb,Lom Sak,3.5
2024,Feb,Lop Buri,0.0
